countryID,countryName,pollutantID,year,population,concentration,e11A,e11B,e11C,e11A1a,e1A1b,e1A1c,e1A2a,e1A2b,e1A2c,e1A2d,e1A2e,e1A2f,e1A2gvii,e1A2gviii,e1A3ai_i,e1A3ai_ii,e1A3aii_i,e1A3aii_ii,e1A3bi,e1A3bii,e1A3biii,e1A3biv,e1A3bv,e1A3bvi,e1A3bvii,e1A3c,e1A3di_i,e1A3di_ii,e1A3dii,e1A3ei,e1A3eii,e1A4ai,e1A4aii,e1A4bi,e1A4bii,e1A4ci,e1A4cii,e1A4ciii,e1A5a,e1A5b,e1A5c,e1B1a,e1B1b,e1B1c,e1B2ai,e1B2aiv,e1B2av,e1B2b,e1B2c,e1B2d,e2A1,e2A2,32A3,e2A5a,e2A5b,e2A5c,e2A6,e2B1,e2B2,e2B3,e2B5,e2B6,e2B7,e2B10a,e2B10b,e2C1,e2C2,e2C3,e2C4,e2C5,e2C6,e2C7a,e2C7b,e2C7c,e2C7d,e2D3a,e2D3b,e2D3c,e2D3d,e2D3e,e2D3f,e2D3g,e2D3h,e2D3i,e2G,e2H1,e2H2,e2H3,e2I,e2K,e2L,e3B1a,e3B1b,e3B2,e3B3,e3B4a,e3B4d,e3B4e,e3B4f,e3B4gi,e3B4gii,e3B4giii,e3B4giv,e3B4h,e3Da1,e3Da2a,e3Da2b,e3Da2c,e3Da3,e3Da4,e3Db,e3Dc,e3Dd,e3De,e3Df,e3F,e3I,e5A,e5B1,e5B2,e5C1a,e5C1bi,e5C1bii,e5C1biii,e5C1biv,e5C1bv,e5C1bvi,e5C2,e5D1,e5D2,e5D3,e5E,e6A,e6B
DE,Germany,NO2,1985,NULL,53.255000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1986,NULL,51.811538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1988,NULL,46.472800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1989,NULL,48.872174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1990,NULL,43.810079,NULL,0.17286261,NULL,464.36473195,36.83719580,107.22991300,51.17735880,2.21314700,NULL,NULL,3.59619600,2.63683600,49.32906267,201.21392320,4.19540117,53.50729188,3.47844461,7.38303365,856.16769003,29.83453603,452.63477397,4.02448177,NULL,NULL,NULL,45.05179667,103.45248739,NULL,60.06028979,3.98704500,NULL,47.36087410,12.08700669,90.28723702,0.06810288,6.11247621,49.51482829,0.78818565,5.48938200,41.55982270,NULL,NULL,0.66706400,NULL,NULL,0.00010706,NULL,0.06715280,7.60403610,NULL,37.20725400,9.50491232,30.89822081,NULL,NULL,NULL,NULL,2.70466500,16.97887890,NULL,NULL,NULL,NULL,NULL,NULL,3.51698387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.73937641,2.21000000,NULL,NULL,NULL,NULL,NULL,1.09850741,1.02173699,0.05204181,0.38499375,NULL,0.00296461,0.10955787,NULL,0.01443111,0.00562006,0.00336863,0.00288636,NULL,85.30986422,45.43019157,NULL,0.00186998,4.90913514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00008165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.13968735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1991,79753227,44.901150,NULL,0.10075912,NULL,414.74814447,32.59566670,91.12615977,43.93047490,1.53392900,NULL,NULL,3.33237000,2.02835200,49.89808110,158.50425306,4.37210670,50.86847403,3.37693670,7.69618523,752.62386202,32.60366079,482.44470812,4.10746575,NULL,NULL,NULL,38.71491910,87.04583333,NULL,56.82924220,4.01096562,NULL,45.02793681,13.33559302,90.99453626,0.08494683,4.28084647,49.32745636,0.68597373,4.41641500,24.47495571,NULL,NULL,0.66419733,NULL,NULL,0.00010514,NULL,0.07704400,6.28282011,NULL,33.42234000,8.58621646,29.89409648,NULL,NULL,NULL,NULL,2.41094600,15.59847390,NULL,NULL,NULL,NULL,NULL,NULL,3.38015359,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.78944560,1.73800000,NULL,NULL,NULL,NULL,NULL,0.96920138,0.87958513,0.05008849,0.35126975,NULL,0.00283285,0.11405648,NULL,0.01309460,0.00566892,0.00357103,0.00261774,NULL,79.31258142,40.47756719,NULL,0.00454347,4.46251834,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00019642,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.15519570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1992,80274564,42.437784,NULL,0.54678089,NULL,364.41372632,32.55911189,68.82897875,34.50485540,1.70875800,NULL,NULL,4.01500000,2.06321700,45.19996295,130.74108704,5.04583463,53.09826217,3.25724774,8.31995900,699.56680168,35.20164241,533.16631282,4.40392540,NULL,NULL,NULL,39.15562413,70.63421252,NULL,57.36481066,3.78884160,NULL,38.97061624,12.02364765,85.07350990,0.09740475,3.76875356,39.01761092,0.67288954,3.25207500,22.60081696,NULL,NULL,0.66133067,NULL,NULL,0.00010147,NULL,0.07814840,5.42640677,NULL,35.13186600,8.63608269,26.46285285,NULL,NULL,NULL,NULL,2.40370800,14.76436390,NULL,NULL,NULL,NULL,NULL,NULL,3.27536832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.78523453,1.48600000,NULL,NULL,NULL,NULL,NULL,0.95214194,0.84401845,0.04644423,0.36173611,NULL,0.00296461,0.11855452,NULL,0.01180069,0.00604483,0.00377327,0.00234413,NULL,75.99025117,39.74770404,NULL,0.00614979,4.40403643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00026323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.15820118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1993,80974632,38.820068,NULL,0.16914396,NULL,325.80654859,31.40783591,58.62306669,32.37750260,1.47562000,NULL,NULL,3.82008500,2.07136000,45.35557809,107.76668837,5.34961047,57.09460093,2.86095520,7.60286454,653.61725374,38.69061068,549.23025468,4.77633318,NULL,NULL,NULL,40.13530889,95.79576727,NULL,56.59223344,3.82249518,NULL,36.65120395,12.66512484,91.47309855,0.10969007,4.17413908,40.42877364,0.63739818,2.17523600,20.44165470,NULL,NULL,0.65846400,NULL,NULL,0.00010354,NULL,0.07777000,5.77485977,NULL,35.34409200,8.79516371,22.39657918,NULL,NULL,NULL,NULL,2.30638000,14.76489890,NULL,NULL,NULL,NULL,NULL,NULL,3.09352035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.79906651,1.42200000,NULL,NULL,NULL,NULL,NULL,0.96058929,0.83528734,0.04733598,0.35234982,NULL,0.00303049,0.12585557,NULL,0.01188769,0.00606867,0.00403421,0.00232893,NULL,71.37147008,39.55820524,NULL,0.00802509,4.44523679,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00034006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.24092805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1994,81338093,37.249933,NULL,0.12830673,NULL,295.77601641,30.64975661,48.67028385,32.73265520,1.26079300,NULL,NULL,3.57635500,2.16127700,45.59104805,91.43493169,5.38624055,59.63474427,2.82835792,7.53981071,525.35163400,35.91776177,571.42938835,3.17111131,NULL,NULL,NULL,37.72494410,86.98942799,NULL,55.47512001,3.70211088,NULL,32.83439263,12.73116699,87.60088800,0.12268754,3.92899714,39.64932430,0.62177992,1.32573700,20.75781357,NULL,NULL,0.65559733,NULL,NULL,0.00010805,NULL,0.08153200,5.62469764,NULL,37.31271600,9.48389361,20.49036200,NULL,NULL,NULL,NULL,2.37692600,14.58686890,NULL,NULL,NULL,NULL,NULL,NULL,3.39296576,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.82562908,1.44000000,NULL,NULL,NULL,NULL,NULL,0.82131384,0.86247135,0.04539241,0.31584289,NULL,0.00312931,0.13318861,NULL,0.01191142,0.00628433,0.00429520,0.00230029,NULL,63.56733359,39.73944521,NULL,0.00990205,3.86988929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00041535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.26195153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1995,81538603,38.212565,NULL,0.06930063,NULL,263.52068005,30.37134068,40.10431098,35.02485381,1.82395673,NULL,NULL,2.18399407,NULL,44.41004516,90.80468236,5.65615368,62.71425159,3.12401703,7.98064832,508.77002796,37.11120442,587.05657128,3.28948034,NULL,NULL,NULL,37.52000205,87.62446915,NULL,47.45758554,3.82926200,NULL,34.27428134,13.08894271,87.37471231,0.13603745,4.47681302,41.29206733,0.60797849,0.92010071,22.00393788,NULL,NULL,0.59234667,NULL,NULL,0.00009647,NULL,0.08413240,3.96095407,NULL,37.85212158,9.69232410,17.71140260,NULL,NULL,NULL,4.37716752,2.90628300,16.24565890,NULL,NULL,NULL,NULL,NULL,NULL,4.50392423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.99000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.80078129,1.43600000,NULL,NULL,NULL,NULL,NULL,0.81997161,0.86777204,0.04711011,0.30441189,NULL,0.00329401,0.13902599,NULL,0.01171497,0.00616981,0.00452283,0.00228352,NULL,70.47604723,39.50349329,NULL,0.02409689,3.94098345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00100046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.26113230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1996,81817499,39.360667,NULL,0.16426601,NULL,262.06981050,29.10688736,33.74320541,33.92735968,1.72743454,NULL,NULL,2.04764831,NULL,41.66973882,85.69937568,5.64609157,63.40478194,3.04809376,7.90614992,479.82213568,38.71075563,564.32327230,3.38130038,NULL,NULL,NULL,36.17138545,86.49811109,NULL,43.91807078,4.28509580,NULL,40.08507271,13.38197354,94.34785771,0.14997510,5.32839712,42.22368094,0.60119720,0.89061707,13.31624635,NULL,NULL,0.60086800,NULL,NULL,0.00010444,NULL,0.09111080,4.16144024,NULL,35.16697108,8.82855017,16.32826057,NULL,NULL,NULL,4.01140410,2.97576200,16.60076390,NULL,NULL,NULL,NULL,NULL,NULL,4.30517885,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.93000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.72143262,1.43600000,NULL,NULL,NULL,NULL,NULL,0.82582013,0.86025569,0.04681291,0.31196981,NULL,0.00345871,0.14486238,NULL,0.01158032,0.00663497,0.00475103,0.00225505,NULL,69.75679124,39.77688426,NULL,0.04017949,3.97802297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00165099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.27503273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1997,82012162,41.186953,NULL,0.07237863,NULL,243.21147462,26.70226701,27.64624770,36.41155874,1.91334496,NULL,NULL,1.85995892,NULL,42.30391419,86.80486058,5.68817710,64.42670162,3.34892076,8.33769041,447.52951242,40.53592535,569.55723169,3.45928619,NULL,NULL,NULL,34.06533682,93.97942895,NULL,38.08849243,4.09363270,NULL,34.35693586,13.50351343,93.07840000,0.16334186,3.99015447,42.59487639,0.57572131,0.69929041,13.20534582,NULL,NULL,0.68196533,NULL,NULL,0.00010773,NULL,0.08956200,3.81367661,NULL,35.38382532,8.66920544,15.65368700,NULL,NULL,NULL,4.06027840,2.92575500,16.33180390,NULL,NULL,NULL,NULL,NULL,NULL,4.83190417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.97500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.70187630,1.52600000,NULL,NULL,NULL,NULL,NULL,0.80692191,0.83611621,0.04576620,0.31867358,NULL,0.00378811,0.13272950,NULL,0.01145866,0.00682732,0.00503182,0.00217254,NULL,69.31574325,39.04809657,NULL,0.05091683,3.88787751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00207044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.26938313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1998,82057379,38.327426,NULL,0.04871893,NULL,238.16397965,26.23995369,23.97897949,37.75837588,1.92040582,NULL,NULL,1.82468450,NULL,41.55552268,80.73076657,5.83012516,68.30529683,3.30090175,8.58530790,418.60053667,42.10489239,596.50003306,3.50434766,NULL,NULL,NULL,32.49567525,85.46345817,NULL,39.43811542,4.13121560,NULL,32.55012329,13.66665186,87.96136683,0.17735197,3.13788228,42.64038924,0.57325949,0.63002742,13.59056957,NULL,NULL,0.59737867,NULL,NULL,0.00011017,NULL,0.08751160,3.41936709,NULL,35.10812198,8.19603358,14.28091340,NULL,NULL,NULL,4.03517662,3.04704800,16.54287790,NULL,NULL,NULL,NULL,NULL,NULL,4.64721556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.95250000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.71053748,1.56400000,NULL,NULL,NULL,NULL,NULL,0.77711021,0.82595709,0.04532060,0.32418050,NULL,0.00411751,0.12059662,NULL,0.01138158,0.00747714,0.00533027,0.00211074,NULL,70.51358323,39.08959924,NULL,0.11528449,3.84582382,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00463863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.27919155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,1999,82037011,36.885911,NULL,0.05171024,NULL,224.73173089,23.66871240,21.43204967,35.68890291,1.86471434,NULL,NULL,1.24592739,NULL,43.82329581,78.89048256,6.17288762,74.59344066,3.45446383,8.75095215,393.08740188,43.63750029,632.76912616,3.58542838,NULL,NULL,NULL,30.51743959,88.43833512,NULL,34.94291332,4.11911810,NULL,29.77521643,13.86191291,79.43434198,0.19095187,3.82900607,42.61436486,0.57867612,0.59043483,11.17331971,NULL,NULL,0.55469600,NULL,NULL,0.00010652,NULL,0.09347360,2.68775434,NULL,34.59225391,7.80794706,13.64920994,NULL,NULL,NULL,3.96392031,2.88883300,17.40272540,NULL,NULL,NULL,NULL,NULL,NULL,4.41326180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.02750000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.78871709,1.41200000,NULL,NULL,NULL,NULL,NULL,0.77561533,0.83905757,0.04411188,0.32028707,NULL,0.00444691,0.10846432,NULL,0.01136637,0.00707254,0.00561417,0.00207854,NULL,75.03130890,38.98586243,NULL,0.13142958,3.83392274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00523220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.27923693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,2000,82163475,34.541735,NULL,0.07348967,NULL,225.46991548,21.87742398,21.38416104,3.74056471,1.83014947,NULL,NULL,1.65118716,NULL,40.43535435,74.93099186,6.57880790,79.89340513,3.60022494,9.41527742,350.59902096,43.66862361,636.39775194,3.56357566,NULL,NULL,NULL,31.21954072,94.54771248,NULL,33.13697216,4.08476120,NULL,27.47589161,13.78742157,76.73473268,0.19350719,2.35093356,42.30387218,0.58890389,0.53935334,9.89562885,NULL,NULL,0.64113333,NULL,NULL,0.00010763,NULL,0.08840480,2.27076264,NULL,32.46187380,7.86926356,12.53627867,NULL,NULL,NULL,3.75961285,3.22075200,19.23218106,NULL,NULL,NULL,NULL,NULL,NULL,36.14581910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.97500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.61772775,1.68306425,NULL,NULL,NULL,NULL,NULL,0.76269161,0.83406233,0.04415849,0.31940265,NULL,0.00461161,0.11140913,NULL,0.01148673,0.00823788,0.00613996,0.00212264,NULL,79.42321799,38.39886181,NULL,0.20930819,3.74416313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00824335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.27060000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,2001,82440309,34.476303,NULL,0.01566157,NULL,233.24608400,20.92863984,18.60795236,3.00131346,1.89742205,NULL,NULL,1.55121709,NULL,37.40276591,73.60805432,6.57936470,77.86501469,3.41856131,9.25337802,339.02632856,44.14405446,581.41592367,3.56760067,NULL,NULL,NULL,28.18196756,95.80998742,NULL,32.94109284,4.30767780,NULL,31.30142895,13.70561160,84.34244309,0.19599974,2.61671500,40.63869365,0.58444213,0.53016721,9.56398695,NULL,NULL,0.55319867,NULL,NULL,0.00010679,NULL,0.08924520,1.78580863,NULL,27.86007475,7.31688156,12.48645851,NULL,NULL,NULL,3.19284118,2.95852000,18.06991835,NULL,NULL,NULL,NULL,NULL,NULL,33.11405658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.94500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.63490577,1.67548850,NULL,NULL,NULL,NULL,NULL,0.77309800,0.85047371,0.04460491,0.32865783,NULL,0.00527041,0.11435254,NULL,0.01159334,0.00858810,0.00668215,0.00216768,NULL,72.84747864,38.99231953,NULL,0.29799503,3.75537383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01160933,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.27398250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,2002,82536680,34.673689,NULL,0.01589157,NULL,233.91546019,20.52887787,19.34065674,3.18408965,1.83803026,NULL,NULL,0.14192657,NULL,34.50728198,72.22432534,6.36145172,78.00537578,3.17136870,8.85446142,326.00916723,44.86120630,539.87859760,3.62263526,NULL,NULL,NULL,25.74051628,103.32523182,NULL,31.80676065,4.62753570,NULL,29.28370816,13.66411773,76.71867176,0.19814404,2.44992205,40.19480168,0.55808003,0.49391841,9.64729334,NULL,NULL,0.53763600,NULL,NULL,0.00010679,NULL,0.08901200,1.33004128,NULL,25.61894845,7.04908016,12.33865554,NULL,NULL,NULL,2.92625889,3.16994100,21.11946654,NULL,NULL,NULL,NULL,NULL,NULL,31.29025167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.87000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.58524654,1.44432250,NULL,NULL,NULL,NULL,NULL,0.75733484,0.80872771,0.04365749,0.33880514,NULL,0.00527041,0.11649074,NULL,0.01137423,0.00870289,0.00711452,0.00218867,NULL,70.64389466,38.06392963,NULL,0.42973464,3.55504991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01655887,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.28413000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,2003,82531671,38.192154,NULL,0.17205250,NULL,260.92188453,20.88958567,17.68633886,2.97715164,1.72689364,NULL,NULL,0.58117150,NULL,31.88144172,75.32189864,6.62718830,79.96609307,2.98113459,8.64894187,303.71993961,44.02804669,489.71700982,3.55230624,NULL,NULL,NULL,25.16569502,115.94964886,NULL,32.71805002,4.35316440,NULL,24.74855972,13.49666299,75.89507152,0.20048083,2.24925439,39.31364480,0.54556408,0.47021297,8.30272488,NULL,NULL,0.56239333,NULL,NULL,0.00010993,NULL,0.09265960,0.91291378,NULL,26.10654364,6.78546432,12.36656777,NULL,NULL,NULL,2.91620574,3.19500400,22.49400739,NULL,NULL,NULL,NULL,NULL,NULL,29.88539259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.82500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.61143741,1.71897300,NULL,NULL,NULL,NULL,NULL,0.75567158,0.78399149,0.04383269,0.35108712,NULL,0.00527041,0.11862647,NULL,0.01114290,0.00852975,0.00778903,0.00220177,NULL,70.49170038,37.81705236,NULL,0.51067518,3.47341469,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01933060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.30888000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,2004,82531671,35.570366,NULL,0.03600853,NULL,247.20994950,21.10095840,19.12743640,3.05620272,1.82989018,NULL,NULL,0.66092287,NULL,28.43691107,73.30914460,7.32643995,87.76204575,2.95060103,8.42635342,300.77083914,44.17242401,451.99776739,3.61281636,NULL,NULL,NULL,23.73742699,122.22607832,NULL,31.93543211,4.37526250,NULL,23.51513674,13.22253247,69.27111158,0.20696912,2.14231227,38.37778093,0.55549676,0.42707924,7.07255088,NULL,NULL,0.61481067,NULL,NULL,0.00011253,NULL,0.08574295,0.44473041,NULL,26.27465069,6.59379518,12.44987712,NULL,NULL,NULL,2.97870049,2.96626800,25.98673142,NULL,NULL,NULL,NULL,NULL,NULL,29.81587070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.78000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.58830431,2.07603775,NULL,NULL,NULL,NULL,NULL,0.74392520,0.75870548,0.04350969,0.34775488,NULL,0.00527041,0.11586007,NULL,0.01082337,0.00973575,0.00803712,0.00211593,NULL,72.06624093,36.94403744,NULL,0.66425846,3.37467224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02469333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.31166438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DE,Germany,NO2,2005,82500849,36.564300,NULL,0.02415556,NULL,247.99202163,21.79183493,19.01800097,3.34471789,1.59922707,NULL,NULL,0.15431429,NULL,25.15523279,72.39512835,7.81767687,97.14323393,2.94264482,8.40891460,277.58801372,44.30173605,412.63698974,3.55838354,NULL,NULL,NULL,20.62189041,115.24143544,NULL,31.76747893,4.27455243,NULL,23.09731168,12.80023139,66.95972387,0.21959241,2.14625296,36.91117941,0.54495861,0.41506606,10.59169866,NULL,NULL,0.63184000,NULL,NULL,0.00011459,NULL,0.08278770,0.45725266,NULL,23.52219264,5.91345961,12.38571470,NULL,NULL,NULL,2.59697559,3.28937100,26.34247856,NULL,NULL,NULL,NULL,NULL,NULL,27.72476873,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.85500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.50691714,2.65523625,NULL,NULL,NULL,NULL,NULL,0.74638090,0.75515671,0.04229534,0.37244187,NULL,0.00559981,0.11311428,NULL,0.01092356,0.01068838,0.00860571,0.00211207,NULL,70.12126895,37.19155018,NULL,1.78144226,3.30443110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06501727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.30137250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
